Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2001-05-31,101.67460535,103.10291126,102.74681838,101.51053364,105.94657884,104.60387581,104.24879795,103.21901496,104.30937447,102.80981056,105.31929281,102.70307055,103.73595648,101.54302005,102.05884909,102.66877112,101.95052848,101.7872183,104.6354799,104.63865516,106.02088307,102.52807923,105.36636492,101.47612161,103.33158797,102.75440424,101.96423766,103.00814495,105.87620427,104.55699391,102.1141867,103.59552477,101.59852904,101.81964612,102.30593989,102.75933708,103.1647888,103.08934841,105.14028563,101.67136261,102.45295978,101.54626596,103.16541461,101.26199469,104.53701004,105.14916041,103.19793587,102.01244614,103.53467698,102.55594322
2001-06-30,101.90181199,104.0393582,103.37398928,102.07799931,106.7808013,105.41495857,105.59811655,104.07513099,105.48353236,103.37138975,105.62652556,103.35336226,104.50130549,102.06136186,102.60702066,103.21946609,102.40093361,102.27694336,106.1315618,105.55814723,107.44355969,103.29400844,106.47186758,101.81764109,104.10510207,103.25461322,102.40719334,103.92365278,107.40916442,106.24438721,102.6119519,105.34785767,102.10357291,102.53330661,102.81232133,103.34583328,103.83862724,104.2350907,107.17749243,101.99808581,103.3281879,102.06565038,103.72252176,101.59726022,105.94534577,106.32043805,103.72556214,102.25803536,104.34158285,103.29778999
2001-07-31,101.99101781,104.95516404,103.9105713,102.67478592,107.53458883,105.97173453,106.94755684,104.94960168,106.57163954,103.8058917,105.66694173,103.658957,105.33977402,102.37087621,102.84898774,103.66818019,102.59022555,102.71340961,107.52088035,106.57900134,109.05472297,103.78849273,107.43351599,102.23224847,104.44531943,103.47518835,102.75343389,104.74694414,108.5874948,108.00971604,102.91512476,106.8366693,102.42876907,103.11225599,103.14344427,103.48123913,104.33202192,105.17473027,108.96658469,102.15766643,103.76710107,102.18704969,103.97553814,101.7265712,106.98299331,107.1033259,104.16606665,102.35595956,104.92602104,103.90348527
2001-08-31,102.03693983,105.71904564,104.19667148,102.96909741,108.0423026,106.1469441,107.87559305,105.76980589,107.53495781,104.07171451,105.94464242,103.63380257,106.04509644,102.25965842,102.90413237,104.17994608,102.66101565,103.12305809,108.54262005,107.55853346,110.36529252,103.96484265,108.11736001,102.74453393,104.70002132,103.66562575,102.92801879,105.27812787,109.46548588,109.12904934,103.04745856,107.79814577,102.22333711,103.6216148,103.39237676,103.42320114,104.57328445,105.58564178,110.38569074,102.37422006,103.72421615,102.32034929,103.97405406,101.62959162,107.52777826,107.58910693,104.45115258,102.23006453,105.31656285,104.48895728
2001-09-30,102.08480023,106.16318471,104.56517427,102.98906347,108.53073143,105.9891133,108.28812194,106.41058511,108.57593393,104.26654737,106.57210224,103.33957247,106.38269136,102.06393952,103.04872124,104.69611402,102.85285713,103.51858109,108.97087391,108.35277259,111.06762565,103.84380795,108.68463102,103.08387428,105.13415563,103.85259754,102.91472896,105.64760294,110.1740842,109.8174887,102.92562738,108.37899558,101.9983329,103.99562805,103.39420767,103.49604348,104.57906359,105.64026096,111.46546175,102.56873838,103.57965728,102.63266569,104.06096528,101.3342988,107.77870551,108.06888541,104.49313719,102.02162992,105.4673019,105.0680758
2001-10-31,102.17511511,106.1743856,104.90745614,102.91918113,108.98515281,105.79597794,108.6242474,106.78896625,109.57955655,104.41587611,107.36868594,103.17556585,106.44017432,101.99122919,103.18409698,104.8375925,103.11845156,103.85514099,109.07447916,109.1848504,111.39266492,103.61588882,109.04720877,102.95438447,105.55296889,103.91485827,102.89848049,106.07489212,110.81793425,110.36693255,102.75602179,108.99068112,102.01420252,104.08692888,103.22525484,103.60353467,104.47182116,105.72650997,112.29350671,102.82557389,103.62046188,102.82972862,104.10065207,101.19274589,107.98441416,108.40410873,104.25233758,101.85936875,105.52196426,105.47758767
2001-11-30,102.18856883,106.02910469,105.05124234,102.93468392,109.22952155,105.757119,108.97777352,106.97275537,110.1321113,104.5809356,108.13363832,103.22681015,106.30707261,102.02450496,103.17708261,104.66795767,103.20265069,104.00390925,109.25305455,109.98581534,111.47247198,103.62675487,109.13061892,102.55752797,105.62932259,104.01271634,103.04251444,106.41247704,111.51032207,110.79093596,102.73632014,109.56515201,102.03400084,104.01433136,102.9398906,103.63634854,104.53346761,106.02540793,113.02483265,103.01556696,103.83957056,102.85848509,103.86866849,101.21370952,108.31650275,108.57474622,104.03854778,101.7481016,105.55494464,105.74782831
2001-12-31,102.18256433,106.14102822,105.24643895,103.16885184,109.69492947,105.884237,109.21507248,107.19417447,110.36523832,104.84373296,108.69713526,103.27213987,106.28324925,102.14418045,103.11342311,104.55795623,103.13143998,103.81655833,109.66120503,110.46433489,111.2732375,103.84203066,109.29113549,102.40183442,105.63891944,104.3136771,103.34484584,106.68829075,112.02828853,111.14680295,102.83850977,109.8217159,102.10697537,103.93513956,102.88747786,103.75361474,104.82308078,106.2642696,113.79747415,103.21259775,104.15393558,102.92609373,103.65184643,101.18783555,108.783299,109.11917362,104.27046776,101.70372741,105.64674898,106.16939301
2002-01-31,102.27864206,106.54195857,105.63373344,103.57139639,110.57721919,106.19425465,109.53247848,107.57979808,110.9275944,105.31698224,108.92723486,103.31939394,106.51921479,102.3227163,103.04280836,104.65503065,103.13755988,103.61361826,110.42477875,110.66387548,111.63040145,104.16158364,109.78454064,102.50218615,105.85644005,104.68923522,103.65013192,107.01196508,112.4554907,111.87577751,103.07520704,110.25655507,102.31583641,103.96362512,103.15772889,103.90124684,105.14686125,106.78531427,114.70216647,103.54506595,104.63569602,103.09485037,103.83325612,101.32793866,109.31486025,110.04981923,104.826912,101.84083246,105.82141403,106.83875897
2002-02-28,102.48102981,107.16758735,106.2747496,104.02393912,111.89226167,106.71549594,110.34067505,108.13303253,112.01722379,105.77704432,109.13565883,103.64646034,107.05895633,102.65353659,103.18802781,104.89638007,103.49392193,103.90924796,111.49182742,111.36118931,112.89410073,104.54450108,110.68154415,102.64535038,106.38208521,105.16650748,103.7182957,107.47579963,113.30955228,113.19018178,103.42284059,110.80320695,102.7699992,104.2388614,103.59702153,104.21720639,105.68137817,107.49080118,115.93175056,103.70395807,105.27143199,103.26083146,104.4373604,101.71221025,110.02644629,111.11569959,105.52064317,102.24025043,106.12986255,107.54559438
2002-03-31,102.87740773,108.06498497,107.07464597,104.41057311,113.93310801,107.46376236,111.74042951,109.07164313,113.39829342,106.1155741,109.74460934,104.37078632,108.09758718,103.1510953,103.91143206,105.37427579,104.1846142,104.62415292,112.72990436,112.97644419,114.64787938,105.21481953,111.9858123,102.89467631,107.06692885,106.03175323,103.8667675,108.19841145,114.68133833,114.87706658,104.10358932,111.68354059,103.45007529,104.86599851,104.27598397,104.87830805,106.51824371,108.11750268,117.71258098,103.91837257,105.93113665,103.54731909,105.22668905,102.07271286,111.05304611,112.3204551,106.32664839,103.09663049,106.8240708,108.17605392
2002-04-30,103.48754378,109.191933,107.87905926,104.83383354,116.22682881,108.28715087,113.60431677,110.54633368,114.67614117,106.49916572,110.81361179,105.19346161,109.47467146,103.77889761,104.92835962,106.16003889,104.90818741,105.36693546,114.21868193,115.21779055,116.75387376,106.12448213,113.6357718,103.35899834,107.75530783,107.19088319,104.40682036,109.13021897,116.37262935,116.82628487,105.34175443,113.25904783,104.03450965,105.92202249,104.91553332,105.79806423,107.57481746,109.06425026,120.21272209,104.52694925,106.52559228,104.0774506,105.99118991,102.31992862,112.3610547,113.69201503,107.23473334,104.35233595,107.91720915,108.82015248
2002-05-31,104.1524645,110.27546849,108.54900721,105.47834587,118.38883513,109.06393923,115.67725105,112.31929008,115.93119962,106.94626027,112.10677167,105.88194647,110.78944258,104.25728708,105.79590131,107.02727778,105.44700997,106.03384293,116.06765744,117.44851636,118.75878752,106.94683191,115.26681876,103.9288619,108.55836059,108.28326347,105.10210065,110.14129979,118.11814495,118.87255432,106.70856441,115.14900849,104.44103067,107.25367378,105.54735743,106.63873432,108.6490363,110.41225493,123.26768918,105.10393141,107.05520896,104.68413795,106.79251925,102.62325686,113.6885389,115.28085218,108.1536276,105.39782836,109.1040114,109.60673521
2002-06-30,104.5594031,111.08737141,109.12489982,106.18615851,120.50765615,109.64683299,117.70202809,114.03447247,117.34604523,107.57762563,113.67724973,106.46429123,111.91657916,104.4963772,106.45943531,107.6769209,105.79658853,106.66294946,118.19767218,119.38953228,120.86583144,107.64941446,116.57345232,104.54370855,109.44766585,109.13433386,105.77155695,111.14764897,119.99000541,121.14327858,107.71951316,117.21677491,104.69077884,108.43819213,106.14630595,107.22311345,109.53347165,112.15113467,126.52040673,105.41926823,107.52318616,105.11692775,107.46093657,102.96813826,114.98968544,116.83037047,108.88221033,105.85820183,110.1841782,110.59103577
2002-07-31,104.84030684,111.65637564,109.77402512,106.67693666,122.57704779,110.02019487,119.31319737,115.35338612,118.85982263,108.11148475,115.53559344,106.9379612,112.77046297,104.73657267,106.93697694,107.97293864,106.02030048,107.17838319,120.21851709,120.93034723,122.88480965,108.04343909,117.77831333,104.96896137,110.24725416,109.68099929,106.32834321,112.14140739,121.8674825,123.39420042,108.28095574,119.42620755,104.85282982,109.13456152,106.49158352,107.5639926,110.14593271,113.58416749,129.32814231,105.57498092,107.77320684,105.25310423,107.79761458,103.10550787,116.19603935,118.10572628,109.20488703,105.90063134,111.03438922,111.59675306
2002-08-31,105.07744315,111.96497183,110.43834998,106.79242107,124.27825938,110.21932999,120.34501901,116.19200552,120.22148874,108.18163616,117.2609097,107.07541349,113.36642558,104.81495493,107.2458659,107.93583842,106.2181091,107.61397124,121.49613451,122.0527301,124.30780405,108.18129915,118.72690401,104.98292985,110.72640556,109.96270489,106.58932889,113.05977249,123.42754577,125.0085232,108.45492673,121.05521214,105.08248719,109.3316718,106.69876037,107.63064768,110.54516056,114.16739131,131.31453369,105.72927076,107.80029844,105.27364329,107.885986,102.86651452,116.94438206,119.12413897,109.25102912,105.90926429,111.51215526,112.37289494
2002-09-30,105.20651959,112.03683568,111.17209432,106.80665257,125.5799904,110.25930905,121.09198209,116.8501243,121.41015396,108.29226714,118.82079406,106.94480196,113.79414922,104.68868486,107.40015018,107.80570758,106.55280333,107.98611092,122.09371822,123.2445448,125.58366703,108.33992922,119.27691859,104.93839408,111.02423227,110.13996231,106.56543433,113.76747892,124.71417545,126.22618275,108.64055718,121.72785942,105.23523628,109.33599625,106.72128787,107.69661153,110.75417856,114.53771659,132.87029099,106.12249655,107.63012864,105.40844918,107.92991998,102.64094468,117.24172782,119.94570598,109.47028802,106.13675944,111.69508864,112.84867165
2002-10-31,105.53296602,112.08106931,111.85191269,107.04458276,126.80754005,110.19871176,121.72626257,117.46757714,122.72708063,108.61956986,120.26557547,106.78365197,114.19796926,104.61351681,107.35475832,107.93488249,106.86996183,108.14387924,122.52421432,124.73744612,126.42320358,108.30086192,119.81940233,105.15117788,111.31752876,110.36837352,106.53685752,114.32058598,125.74805096,127.61982758,108.99900335,122.36303293,105.12664367,109.35980109,106.73242799,107.86247459,110.90778659,115.16167109,134.3987938,106.62351606,107.37738239,105.57791445,107.9823023,102.70753441,117.497616,120.62668201,110.01635061,106.50277984,111.81846684,113.02140692
2002-11-30,105.9476821,112.31043221,112.29729606,107.30211459,127.71154481,109.92859734,122.10293462,117.89771285,123.81452326,108.6796615,121.55409729,106.63569434,114.40800764,104.42132013,107.23384665,108.22620656,106.89718005,108.23797311,122.97049846,126.00657509,126.70471791,108.10283615,120.12985016,105.51503961,111.57285023,110.76420425,106.76576154,114.8433164,126.4592217,128.71088226,109.29120076,123.34426888,105.06234284,109.52177931,106.75746934,108.04683811,111.0323805,115.88883879,135.77846523,106.59921265,107.38472504,105.75862737,108.02259921,102.80932589,117.90326012,120.94461265,110.36894071,106.73320401,111.91620544,113.06345024
2002-12-31,106.16163664,112.80681584,112.56005112,107.45389852,128.70700227,109.61267775,122.18893412,118.37246926,124.66933882,108.51052559,122.83150065,106.62903982,114.44212633,104.05543997,107.24618376,108.36153492,106.61972424,108.40433836,123.43355767,126.59501195,126.89202684,107.86309656,120.15812201,105.74051473,111.77087588,111.14859944,107.11695059,115.42993643,126.80073351,129.07323087,109.38864837,124.32205865,105.29632091,109.85268719,106.54185747,108.13501973,111.16060116,116.22599819,136.87904294,106.11477683,107.7577523,106.0390979,107.86779747,102.64254513,118.2635173,121.19398048,110.39692076,106.79966748,111.97159332,113.18585991
2003-01-31,106.20621591,113.47568615,112.92209327,107.75518633,129.79347706,109.5292376,122.35272966,119.1823214,125.59636537,108.4085389,124.06069993,106.81064617,114.68555726,103.8610874,107.38808965,108.42762519,106.53390775,108.58974932,124.04912861,127.00183592,127.01417046,107.55547304,120.22482947,105.86585217,111.98531285,111.49443559,107.30330183,116.1770923,127.06571925,129.47446768,109.36411024,125.05427266,105.31999556,110.28331317,106.27492035,108.10204402,111.42297876,116.41787438,138.02206389,105.82614431,108.29642256,106.30328653,107.69891428,102.23872484,118.60545717,121.90760454,110.50849019,106.94055742,112.18238556,113.45574145
2003-02-28,106.13857022,114.31541794,113.70756293,108.20968189,130.94264889,109.83703073,122.88565158,120.2543409,126.66608488,108.75433914,125.12178446,107.12638772,115.21630998,103.98851455,107.59819134,108.71398798,106.91542227,108.89547087,124.96531032,128.10699662,127.43677063,107.76199932,120.64893485,106.1144577,112.42841995,112.13791208,107.47246438,117.18453036,127.72167852,130.24335535,109.69867828,125.50475,105.14226049,110.80475542,106.44668342,108.17832562,111.83983542,116.73505512,139.2514274,105.86234183,108.87836972,106.47967604,107.90962194,102.06906609,119.09007927,122.98968443,111.09536275,107.28389524,112.58340889,114.10511839
2003-03-31,106.11571839,115.25833237,114.7513033,108.65170678,133.07898474,110.3379291,124.07108677,121.53629636,127.88213128,109.52932718,126.0557002,107.63809252,116.1252408,104.5741034,107.89878753,109.20805139,107.55988482,109.36181106,126.25429149,130.02855632,128.41747658,108.28438356,121.53938114,106.47492456,113.18857116,113.29788649,107.79886759,118.53588116,128.99005064,131.44456718,110.56720437,126.17756426,105.27554538,111.36188713,107.02877017,108.50824926,112.63994145,117.52866704,140.71208332,106.44462827,109.54743285,106.76033042,108.45307323,102.56966076,119.7799786,124.46001237,112.25784912,107.77682195,113.4105148,115.30073348
2003-04-30,106.43807771,116.22792759,115.69536085,109.20465578,135.35523424,110.67188379,125.77143609,123.06373182,129.1915308,110.20231933,127.25813011,108.45926417,117.38474321,105.35247053,108.3777994,109.73344242,108.35599008,110.04307403,127.70606062,132.42007888,129.9916248,108.93122065,122.91258757,106.85720337,114.01476754,114.81186991,108.23205355,120.00288948,130.60320245,133.41771938,111.63912543,127.30502436,105.81934913,112.14734792,107.90278407,109.03630607,113.89237759,119.04651685,142.65374258,107.29257353,110.30075499,107.44612009,109.13028394,103.33909511,120.84451825,126.16829919,113.33667539,108.33213856,114.55424391,116.85024842
2003-05-31,107.11313606,117.35377577,116.42356755,110.06835622,136.8841603,110.89554989,127.5934488,124.70798587,130.63591688,110.57133454,129.09354701,109.43886066,118.64474895,106.0009328,109.17698581,110.30102683,109.05708765,110.87693335,129.25870332,134.97586974,131.96580434,109.73903597,124.51395223,107.25214982,114.94617073,116.31419938,108.79120112,121.35835782,132.16258714,135.89695737,112.66070852,128.74204045,106.65451366,113.21993059,108.75054239,109.72121067,115.24769955,120.65905692,145.06217853,107.87658914,111.14947745,108.15740516,109.67051855,103.92597982,122.38288917,127.81192178,114.09178795,108.89391021,115.60576473,118.47150414
